Year Local,Month Local,Day Local,Hour Local,Year UTC,Month UTC,Day UTC,Hour UTC,Cavok Reported,Cloud Ceiling (m),Cloud Cover Fraction,Cloud Cover Fraction 1,Cloud Cover Fraction 2,Cloud Cover Fraction 3,Cloud Cover Fraction 4,Cloud Cover Fraction 5,Cloud Cover Fraction 6,Cloud Height (m) 1,Cloud Height (m) 2,Cloud Height (m) 3,Cloud Height (m) 4,Cloud Height (m) 5,Cloud Height (m) 6,Dew Point (C),Humidity Fraction,Precipitation One Hour (mm),Pressure Altimeter (mbar),Pressure Sea Level (mbar),Pressure Station (mbar),Snow Depth (cm),Temperature (C),Visibility (km),Weather Code 1,Weather Code 1/ Description,Weather Code 2,Weather Code 2/ Description,Weather Code 3,Weather Code 3/ Description,Weather Code 4,Weather Code 4/ Description,Weather Code 5,Weather Code 5/ Description,Weather Code 6,Weather Code 6/ Description,Weather Code Most Severe / Icon Code,Weather Code Most Severe,Weather Code Most Severe / Description,Wind Direction (degrees),Wind Gust (m/s),Wind Speed (m/s)
1994.0,1.0,4.0,3.0,1994.0,1.0,4.0,11.0,0,,0.75,0.25,0.1,0.75,,,,210,270,2400,,,,7.8,0.9281,0,1021.7,1021.7,1021,,8.9,4.4,945,fog,,,,,,,,,,,15,945,fog,10,,2.1
1994.0,1.0,4.0,4.0,1994.0,1.0,4.0,12.0,0,2100,0.4,0.4,0.25,0.4,,,,210,270,2400,,,,7.2,0.8909,0,1021.3,1021.2,1020.5,,8.9,9.6,910,mist,945,fog,900,cloud development not observed or not observable,,,,,,,15,910,mist,100,,2.1
1994.0,1.0,4.0,5.0,1994.0,1.0,4.0,13.0,0,2100,0.9,0.9,0.6,0.5,,,,2100,3300,,,,,7.2,0.8909,0,1021.7,1021.7,1021,,8.9,12.8,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,10,,3.1
1994.0,1.0,4.0,6.0,1994.0,1.0,4.0,14.0,0,,0.5,0.4,0.5,,,,,2100,3600,,,,,7.2,0.8909,0,1021.7,1021.7,1021,,8.9,12.8,900,cloud development not observed or not observable,,,,,,,,,,,0,900,cloud development not observed or not observable,30,,2.6
1994.0,1.0,4.0,7.0,1994.0,1.0,4.0,15.0,0,2100,0.5,0.25,0.5,0.1,,,,270,2100,3600,,,,7.8,0.9281,0,1022.4,1022.4,1021.7,,8.9,8,961,light rain,945,fog,,,,,,,,,2,961,light rain,30,,3.1
1994.0,1.0,4.0,8.0,1994.0,1.0,4.0,16.0,0,,0.6,0.25,0.6,,,,,270,3000,,,,,7.8,0.9281,0,1022,1022,1021.3,,8.9,4.8,945,fog,,,,,,,,,,,15,945,fog,20,,2.6
1994.0,1.0,4.0,9.0,1994.0,1.0,4.0,17.0,0,,0.6,0.25,0.25,0.6,,,,270,1200,2400,,,,7.8,0.9281,0.3,1022,1022,1021.3,,8.9,4.8,961,light rain,945,fog,,,,,,,,,2,961,light rain,60,,3.1
1994.0,1.0,4.0,10.0,1994.0,1.0,4.0,18.0,0,2400,0.4,0.25,0.4,0.4,,,,270,1200,2400,,,,8.3,0.8918,0.3,1022.7,1022.7,1022,,10,4.8,921,rain,951,light drizzle,945,fog,,,,,,,3,921,rain,130,,2.1
1994.0,1.0,4.0,11.0,1994.0,1.0,4.0,19.0,0,,0.6,0.1,0.4,0.6,,,,360,1200,2400,,,,8.3,0.8918,0,1022.4,1022.4,1021.7,,10,6.4,945,fog,,,,,,,,,,,15,945,fog,160,,1.5
1994.0,1.0,4.0,12.0,1994.0,1.0,4.0,20.0,0,,0.75,0.1,0.25,0.75,,,,390,1200,2400,,,,8.3,0.8918,0,1021.7,1021.7,1021,,10,6.4,945,fog,,,,,,,,,,,15,945,fog,60,,2.6
1994.0,1.0,4.0,13.0,1994.0,1.0,4.0,21.0,0,,0.75,0.1,0.25,0.75,,,,390,1200,2400,,,,8.9,0.9287,0,1020.7,1020.7,1020,,10,4,945,fog,,,,,,,,,,,15,945,fog,90,,2.6
