Year Local,Month Local,Day Local,Cloud Ceiling (m) / Mean,Cloud Cover Fraction / Fraction Nan,Cloud Cover Fraction / Fraction Clr,Cloud Cover Fraction / Fraction Few,Cloud Cover Fraction / Fraction Sct,Cloud Cover Fraction / Fraction Bkn,Cloud Cover Fraction / Fraction Ovc,Cloud Cover Fraction / Median,Dew Point C / High,Dew Point C / Low,Humidity Fraction / High,Humidity Fraction / Low,Humidity Fraction / Mean,Precipitation One Hour (mm) / Mean,Precipitation One Hour (mm) / Sum,Weather Codes / Precipitation Count,Weather Codes / Drizzle Count,Weather Codes / Rain Slight Count,Weather Codes / Rain Moderate Count,Weather Codes / Rain Heavy Count,Weather Codes / Snow Slight Count,Weather Codes / Snow Moderate Count,Weather Codes / Snow Heavy Count,Weather Codes / Thunderstorm Count,Weather Code Most Severe / Icon Code,Pressure Altimeter (mbar) / Mean,Snow Depth (cm) / Mean,Temperature C / High,Temperature C / Low,Visibility (km) / Mean,Wind Direction (degrees) / Angular Mean,Wind Gust (m/s) / Max,Wind Speed (m/s) / High,Wind Speed (m/s) / Low,Wind Speed (m/s) / Mean
1993.0,4.0,1.0,3200,0,0.29,0.08,0.5,0.13,0,0.5,23.9,19.4,0.936,0.766,0.84,0.13,3.1,3,0,2,0,0,0,0,0,1,0,1012.4,,27.8,21.7,15.6,197.4,14.4,9.8,2.6,4.7
1993.0,4.0,2.0,,0,0.58,0.33,0.08,0,0,0.1,20.6,16.7,0.907,0.581,0.743,0,0,0,0,0,0,0,0,0,0,0,0,1015.6,,26.7,21.1,16.7,329.2,,7.2,3.6,5.3
1993.0,4.0,3.0,7500,0,0.33,0.17,0.17,0,0.33,0.57,19.4,12.8,0.813,0.484,0.656,0,0,0,0,0,0,0,0,0,0,0,0,1018,,26.7,20,16,35.5,,6.7,2.6,4.7
1993.0,4.0,4.0,7500,0,0,0.13,0.29,0.5,0.08,0.9,23.3,18.3,1,0.652,0.782,0,0,0,0,0,0,0,0,0,0,0,0,1014.2,,28.9,22.2,16,116.3,,8.2,3.1,5.4
1993.0,4.0,5.0,2780,0,0.33,0.13,0.42,0,0.13,0.5,23.3,18.3,0.934,0.651,0.781,0.05,1.1,2,0,1,0,0,0,0,0,1,0,1011.8,,28.3,20,14.6,240.6,22.1,13.9,3.6,6.1
1993.0,4.0,6.0,4350,0,0.13,0.33,0.33,0.13,0.08,0.5,20,15.6,0.789,0.581,0.691,0,0,0,0,0,0,0,0,0,0,0,0,1013.8,,26.1,21.1,16,354.6,,7.2,2.6,4.7
1993.0,4.0,7.0,600,0,0.04,0.63,0.33,0,0,0.4,18.9,13.9,0.758,0.64,0.683,0,0,0,0,0,0,0,0,0,0,0,0,1015.1,,26.1,18.9,16,45.7,9.7,6.7,2.6,5
1993.0,4.0,8.0,,0,0.58,0.33,0.08,0,0,0.1,18.3,14.4,0.689,0.574,0.63,0,0,0,0,0,0,0,0,0,0,0,0,1014,,25.6,22.8,16,116.3,11.8,9.3,5.2,7.4
1993.0,4.0,9.0,1230,0,0.38,0.21,0.33,0.04,0.04,0.32,21.7,16.7,0.905,0.665,0.77,0.07,1.8,5,0,3,0,0,0,0,0,2,2,1012.6,,27.2,18.3,14.2,168.7,21.6,8.8,2.1,6.7
1993.0,4.0,10.0,,0,0.21,0.63,0.17,0,0,0.25,20.6,12.2,0.848,0.483,0.608,0,0,0,0,0,0,0,0,0,0,0,0,1013.6,,25,20.6,16,322.1,10.8,8.8,5.7,7.2
1993.0,4.0,11.0,,0,0.63,0.13,0.25,0,0,0,13.9,10,0.655,0.461,0.572,0,0,0,0,0,0,0,0,0,0,0,0,1015.9,,22.8,18.9,17.3,7.5,,6.7,3.1,5.3
1993.0,4.0,12.0,1500,0,0.83,0,0.13,0.04,0,0,17.8,14.4,0.933,0.561,0.693,0,0,0,0,0,0,0,0,0,0,0,0,1015.7,,26.7,17.2,16,78.8,,5.7,0,3.9
1993.0,4.0,13.0,,0,0.83,0.17,0,0,0,0,17.2,15,0.839,0.543,0.643,0,0,0,0,0,0,0,0,0,0,0,0,1015.1,,26.7,20,16,104.8,,7.2,2.1,4.1
1993.0,4.0,14.0,7500,0,0.25,0.29,0.38,0.08,0,0.4,20,16.7,0.765,0.624,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1013.1,,26.7,22.8,16,129.2,13.3,10.3,5.7,7.7
1993.0,4.0,15.0,5826.7,0,0.08,0.13,0.42,0.13,0.25,0.68,23.3,18.9,0.872,0.715,0.799,0.03,0.8,3,0,1,1,0,0,0,0,1,0,1011.2,,27.8,24.4,13.7,138.8,13.3,10.3,6.2,8.5
1993.0,4.0,16.0,1436.3,0,0,0.21,0.5,0.08,0.21,0.5,23.9,18.3,0.935,0.666,0.842,1.27,30.5,10,0,7,0,0,0,0,0,3,2,1013.5,,27.2,20.6,14.1,331.3,12.3,9.3,0,5.6
1993.0,4.0,17.0,3450,0,0.04,0.42,0.38,0.17,0,0.5,16.7,10.6,0.76,0.447,0.61,0,0,0,0,0,0,0,0,0,0,0,0,1016.2,,23.3,19.4,14.4,6.3,11.3,9.3,3.6,7
1993.0,4.0,18.0,,0,0.21,0.21,0.58,0,0,0.5,15.6,11.7,0.731,0.484,0.59,0,0,0,0,0,0,0,0,0,0,0,0,1016.1,,24.4,20,14.4,41.2,,8.8,2.6,6
1993.0,4.0,19.0,,0,0.75,0.25,0,0,0,0,16.1,10,0.87,0.388,0.638,0,0,0,0,0,0,0,0,0,0,0,0,1016.5,,25.6,17.8,14.6,76.7,9.7,7.2,2.1,5.1
1993.0,4.0,20.0,7500,0,0,0.38,0.46,0.13,0.04,0.5,17.2,13.9,0.733,0.47,0.607,0,0,0,0,0,0,0,0,0,0,0,0,1016.6,,26.7,21.1,14.6,85.8,,7.2,3.6,5.4
1993.0,4.0,21.0,7500,0,0,0.42,0.46,0.13,0,0.55,20,16.1,0.785,0.581,0.674,0,0,0,0,0,0,0,0,0,0,0,0,1015.8,,27.2,21.1,14.6,65.3,,6.2,2.1,4
1993.0,4.0,22.0,7433.3,0,0,0.17,0.46,0.17,0.21,0.75,17.8,7.8,0.84,0.455,0.629,0,0,0,0,0,0,0,0,0,0,0,0,1016.4,,22.2,18.9,16,342.8,14.4,10.8,0,6.8
1993.0,4.0,23.0,7500,0,0.04,0.38,0.33,0.21,0.04,0.55,14.4,7.8,0.63,0.37,0.535,0,0,0,0,0,0,0,0,0,0,0,0,1018.7,,24.4,17.8,16,51.6,9.7,6.7,4.6,6.1
1993.0,4.0,24.0,1050,0,0,0.46,0.5,0.04,0,0.5,18.9,13.3,0.737,0.56,0.627,0,0,0,0,0,0,0,0,0,0,0,0,1019.4,,26.1,21.7,16,107.6,11.8,8.8,4.6,7
1993.0,4.0,25.0,3744,0,0,0.21,0.58,0.13,0.08,0.6,21.7,18.9,0.848,0.737,0.777,0,0,0,0,0,0,0,0,0,0,0,0,1018.7,,26.7,23.3,15.5,114.6,11.3,9.3,5.2,7
1993.0,4.0,26.0,,0,0.25,0.25,0.5,0,0,0.38,22.2,21.1,0.875,0.675,0.802,0,0,0,0,0,0,0,0,0,0,0,0,1016.8,,28.3,23.9,13.9,127.6,,6.2,3.1,4.1
1993.0,4.0,27.0,,0,0.63,0.21,0.17,0,0,0,21.7,19.4,0.935,0.608,0.779,0,0,0,0,0,0,0,0,0,0,0,0,1016,,28.3,21.7,16,14.8,,6.7,0,3.7
1993.0,4.0,28.0,7500,0,0.25,0.54,0.17,0.04,0,0.25,20.6,14.4,0.848,0.543,0.666,0,0,0,0,0,0,0,0,0,0,0,0,1018.1,,26.7,22.8,16,75.9,11.8,8.8,5.7,7.4
1993.0,4.0,29.0,,0,0.63,0.33,0.04,0,0,0.1,17.2,12.8,0.685,0.518,0.603,0,0,0,0,0,0,0,0,0,0,0,0,1018.2,,26.1,21.1,16,78.9,10.2,7.7,4.6,6.2
1993.0,4.0,30.0,7500,0,0.46,0.25,0.21,0.04,0.04,0.25,17.2,14.4,0.756,0.486,0.628,0,0,0,0,0,0,0,0,0,0,0,0,1016.4,,26.7,21.7,16,84.4,10.8,7.7,4.6,6
1993.0,5.0,1.0,7500,0,0,0.21,0.46,0.21,0.13,0.6,18.3,16.1,0.713,0.603,0.663,0,0,0,0,0,0,0,0,0,0,0,0,1016.3,,26.1,22.2,15.9,109.8,11.3,9.3,5.2,6.9
1993.0,5.0,2.0,7380,0,0,0.21,0.58,0.04,0.17,0.6,20.6,16.7,0.794,0.624,0.693,0,0,0,0,0,0,0,0,0,0,0,0,1015.5,,27.8,23.9,15.6,128.3,10.8,9.8,6.2,7.3
1993.0,5.0,3.0,5166.7,0,0,0.04,0.54,0.17,0.25,0.75,22.8,20.6,0.876,0.717,0.808,0,0,0,0,0,0,0,0,0,0,0,0,1015.6,,27.8,24.4,14.9,133.3,13.8,10.3,5.7,6.9
1993.0,5.0,4.0,7500,0,0.04,0.33,0.54,0.08,0,0.5,22.8,21.1,0.908,0.717,0.808,0.01,0.3,1,0,1,0,0,0,0,0,0,0,1016.7,,27.8,23.9,14.6,122.1,9.2,6.7,3.6,5.6
1993.0,5.0,5.0,,0,0.29,0.46,0.25,0,0,0.25,22.2,19.4,0.875,0.67,0.761,0,0,0,0,0,0,0,0,0,0,0,0,1017.8,,27.8,23.9,14.6,105.5,,6.2,3.1,5
1993.0,5.0,6.0,,0,0.29,0.5,0.21,0,0,0.25,21.7,18.9,0.818,0.626,0.723,0,0,0,0,0,0,0,0,0,0,0,0,1016.7,,28.3,23.3,16,94.8,,6.7,3.1,5.1
1993.0,5.0,7.0,,0,0.13,0.46,0.42,0,0,0.32,21.7,21.1,0.85,0.651,0.743,0,0,0,0,0,0,0,0,0,0,0,0,1014.4,,28.3,23.9,16,103.1,,5.7,3.1,4.5
1993.0,5.0,8.0,600,0,0.04,0.71,0.25,0,0,0.25,21.7,20.6,0.82,0.651,0.726,0,0,0,0,0,0,0,0,0,0,0,0,1015.2,,28.3,25,16,115.5,9.7,7.2,4.1,6.2
1993.0,5.0,9.0,7500,0,0.25,0.42,0.29,0.04,0,0.25,21.1,18.9,0.763,0.603,0.682,0,0,0,0,0,0,0,0,0,0,0,0,1016.6,,28.3,25,16,111.2,10.8,8.8,6.2,6.9
1993.0,5.0,10.0,607.5,0,0.04,0.71,0.17,0.08,0,0.25,21.1,18.3,0.907,0.641,0.74,0.57,13.8,6,0,3,3,0,0,0,0,0,2,1016.8,0,25.6,22.2,14.7,82.4,10.2,8.2,3.1,5.9
1993.0,5.0,11.0,2400,0,0.42,0.25,0.29,0.04,0,0.25,18.3,16.7,0.758,0.543,0.655,0,0,1,0,1,0,0,0,0,0,0,0,1016.1,,26.7,22.2,16,99.6,,7.7,4.1,5.6
1993.0,5.0,12.0,7500,0,0,0.42,0.5,0.08,0,0.5,18.9,17.2,0.735,0.546,0.626,0,0,0,0,0,0,0,0,0,0,0,0,1013.2,,28.3,23.3,16,127.1,,6.2,2.1,4.6
1993.0,5.0,13.0,,0,0.33,0.25,0.42,0,0,0.32,21.7,18.3,0.763,0.626,0.689,0,0,0,0,0,0,0,0,0,0,0,0,1011,,28.9,23.9,15.9,199.4,,5.2,2.6,3.9
1993.0,5.0,14.0,7500,0,0.42,0.33,0.17,0.08,0,0.25,21.1,18.3,0.848,0.588,0.703,0,0,0,0,0,0,0,0,0,0,0,0,1011.8,,28.9,22.2,17,283,,7.2,2.1,4.5
1993.0,5.0,15.0,7050,0,0.21,0.46,0.25,0,0.08,0.25,19.4,16.1,0.867,0.508,0.648,0,0,0,0,0,0,0,0,0,0,0,0,1014.7,,28.3,20.6,15.4,345.2,,5.7,0,3.1
1993.0,5.0,16.0,7500,0,0.29,0.38,0.29,0.04,0,0.4,18.9,16.7,0.735,0.526,0.624,0,0,0,0,0,0,0,0,0,0,0,0,1015.9,,28.3,23.3,14.4,0.4,,5.7,2.6,3.9
1993.0,5.0,17.0,2400,0,0.33,0.25,0.33,0.08,0,0.32,21.7,17.8,0.768,0.512,0.648,0,0,0,0,0,0,0,0,0,0,0,0,1015.1,,28.9,24.4,14.5,25.9,,5.7,2.1,3.9
1993.0,5.0,18.0,,0,0.17,0.25,0.58,0,0,0.5,23.3,21.7,0.85,0.653,0.762,0,0,0,0,0,0,0,0,0,0,0,0,1013.3,,29.4,24.4,14.8,124.2,,6.2,0,3.8
1993.0,5.0,19.0,,0,0.21,0.46,0.33,0,0,0.25,23.3,22.2,0.846,0.675,0.765,0,0,0,0,0,0,0,0,0,0,0,0,1010.4,,30,25,16,194.5,,6.2,0,3.6
1993.0,5.0,20.0,7500,0,0.08,0.25,0.54,0.04,0.08,0.5,23.3,21.1,0.846,0.631,0.736,0,0,0,0,0,0,0,0,0,0,0,0,1009.7,,30,25.6,15.7,276,,6.7,0,3.9
1993.0,5.0,21.0,,0,0.33,0.21,0.46,0,0,0.32,21.7,16.7,0.874,0.568,0.67,0,0,0,0,0,0,0,0,0,0,0,0,1012.8,,28.9,22.8,16,350.5,,6.7,0,3.5
1993.0,5.0,22.0,,0,0.96,0.04,0,0,0,0,17.8,12.8,0.667,0.41,0.547,0,0,0,0,0,0,0,0,0,0,0,0,1015,,27.2,23.3,17,351.7,10.2,7.7,3.1,5.5
1993.0,5.0,23.0,600,0,0.54,0.29,0.17,0,0,0,22.2,16.1,0.717,0.543,0.66,0,0,0,0,0,0,0,0,0,0,0,0,1015.5,,28.9,23.9,15.3,105.8,12.8,8.8,3.1,5.7
1993.0,5.0,24.0,750,0,0.17,0.58,0.25,0,0,0.25,21.1,18.9,0.766,0.603,0.676,0,0,0,0,0,0,0,0,0,0,0,0,1016.5,,28.3,25,14.5,115.5,12.8,10.3,5.2,7.9
1993.0,5.0,25.0,900,0,0,0.58,0.42,0,0,0.4,20.6,17.8,0.766,0.582,0.669,0,0,0,0,0,0,0,0,0,0,0,0,1016.2,,27.8,25,16,106.4,10.8,9.3,5.2,6.5
1993.0,5.0,26.0,7500,0,0,0.21,0.67,0.08,0.04,0.6,20.6,17.2,0.766,0.563,0.647,0,0,0,0,0,0,0,0,0,0,0,0,1015.6,,28.3,25,16,102.9,10.8,8.2,4.6,6.4
1993.0,5.0,27.0,7500,0,0,0.33,0.58,0.08,0,0.5,22.2,17.8,0.792,0.608,0.678,0,0,0,0,0,0,0,0,0,0,0,0,1015.5,,28.3,24.4,16,94.2,9.7,8.2,5.2,6
1993.0,5.0,28.0,2850,0,0,0.21,0.67,0.08,0.04,0.55,24.4,22.2,0.931,0.745,0.836,0.76,18.3,2,0,0,0,0,0,0,0,2,0,1015.7,,28.9,25.6,15.6,104.8,11.3,7.7,3.1,4.6
1993.0,5.0,29.0,3637.5,0,0,0.04,0.88,0.04,0.04,0.55,25,22.8,0.904,0.747,0.849,0.06,1.5,4,0,3,1,0,0,0,0,0,0,1015.6,,30,25.6,14.3,125,8.7,7.7,3.1,5.2
1993.0,5.0,30.0,1020,0,0,0.33,0.58,0.08,0,0.5,23.9,21.7,0.97,0.77,0.871,0.07,1.6,9,0,6,2,1,0,0,0,0,2,1012.8,,28.3,23.3,12.1,127.5,9.7,6.7,2.6,4
1993.0,5.0,31.0,1738,0,0,0.21,0.54,0.21,0.04,0.55,24.4,22.8,0.965,0.745,0.855,1.42,34.1,14,0,13,1,0,0,0,0,0,2,1006.5,,28.9,23.9,11.4,122.3,12.3,9.8,2.1,6
1993.0,6.0,1.0,375,0,0.04,0.25,0.71,0,0,0.5,23.3,22.8,0.903,0.697,0.791,0,0,1,0,0,1,0,0,0,0,0,0,1007,,28.9,25,15.4,346.3,10.2,8.2,2.1,5.3
1993.0,6.0,2.0,,0,0.08,0.33,0.58,0,0,0.5,23.3,22.8,0.846,0.677,0.772,0,0,0,0,0,0,0,0,0,0,0,0,1011.7,,29.4,25.6,15,334.4,,4.1,0,1.3
1993.0,6.0,3.0,,0,0.29,0.54,0.17,0,0,0.25,23.9,22.8,0.936,0.675,0.791,0,0,0,0,0,0,0,0,0,0,0,0,1014,,30,23.9,16,30.9,,4.1,0,1.2
1993.0,6.0,4.0,,0,0.25,0.38,0.38,0,0,0.25,25.6,23.3,0.847,0.721,0.781,0,0,0,0,0,0,0,0,0,0,0,0,1014.8,,31.1,27.2,16,137.4,,4.6,0,3
1993.0,6.0,5.0,,0,0.17,0.38,0.46,0,0,0.25,26.1,23.3,0.879,0.652,0.776,0,0,0,0,0,0,0,0,0,0,0,0,1017.2,,32.2,27.8,16,151.7,,4.6,1.5,3
1993.0,6.0,6.0,,0,0.21,0.25,0.54,0,0,0.5,25.6,23.3,0.878,0.634,0.762,0,0,0,0,0,0,0,0,0,0,0,0,1019.1,,31.1,27.2,16,126.2,,5.7,0,2.6
1993.0,6.0,7.0,,0,0.17,0.29,0.54,0,0,0.5,24.4,22.8,0.795,0.634,0.732,0,0,0,0,0,0,0,0,0,0,0,0,1018.8,,31.7,27.8,16,124.6,,5.2,0,3.2
1993.0,6.0,8.0,,0,0.08,0.17,0.75,0,0,0.5,23.9,22.8,0.766,0.652,0.711,0,0,0,0,0,0,0,0,0,0,0,0,1017.2,,31.1,27.8,16,118.7,9.2,7.7,2.6,4.7
1993.0,6.0,9.0,7500,0,0,0.5,0.46,0.04,0,0.45,23.9,22.2,0.744,0.632,0.702,0,0,0,0,0,0,0,0,0,0,0,0,1017.1,,30.6,27.8,16,116.2,10.2,7.7,4.1,5.8
1993.0,6.0,10.0,7500,0,0,0.42,0.54,0.04,0,0.5,22.8,20.6,0.743,0.631,0.686,0,0,0,0,0,0,0,0,0,0,0,0,1017.8,,30.6,27.8,16,113.8,9.7,6.7,3.6,5.6
1993.0,6.0,11.0,3300,0,0,0.46,0.5,0.04,0,0.5,23.9,21.7,0.794,0.675,0.727,0,0,1,0,0,1,0,0,0,0,0,0,1017.4,,30.6,26.7,16,110.3,9.2,7.2,2.1,4.9
1993.0,6.0,12.0,,0,0.04,0.33,0.63,0,0,0.5,23.9,22.8,0.822,0.632,0.737,0,0,0,0,0,0,0,0,0,0,0,0,1016.8,,30.6,27.2,16,119.6,,6.7,3.6,4.8
1993.0,6.0,13.0,,0,0,0.5,0.42,0.08,0,0.5,23.3,22.8,0.766,0.615,0.704,0,0,0,0,0,0,0,0,0,0,0,0,1016.1,,31.1,27.8,16,126.7,8.2,5.2,1.5,3.6
1993.0,6.0,14.0,7500,0,0,0.29,0.5,0.17,0.04,0.55,23.3,21.1,0.821,0.554,0.687,0,0,0,0,0,0,0,0,0,0,0,0,1014.7,,31.7,26.1,16,145.9,,3.1,0,1.1
1993.0,6.0,15.0,,0,0,0.21,0.79,0,0,0.5,23.3,21.1,0.815,0.554,0.681,0,0,0,0,0,0,0,0,0,0,0,0,1013.9,,31.1,25.6,16,108.9,,4.1,0,1.3
1993.0,6.0,16.0,5125,0,0,0.29,0.5,0.08,0.13,0.6,24.4,22.2,0.872,0.635,0.73,0.27,6.4,2,0,1,0,0,0,0,0,1,0,1014.9,,31.7,25.6,15.5,131.3,10.8,8.8,0,4.1
1993.0,6.0,17.0,6150,0,0,0.17,0.54,0.17,0.13,0.6,24.4,22.8,0.877,0.676,0.754,0,0,0,0,0,0,0,0,0,0,0,0,1016.5,,30.6,25.6,16,114.3,10.8,8.8,0,5.8
1993.0,6.0,18.0,7500,0,0,0.08,0.88,0.04,0,0.6,23.9,22.8,0.771,0.652,0.713,0,0,0,0,0,0,0,0,0,0,0,0,1017.7,,30.6,27.8,16,107.2,11.8,8.2,4.1,6.6
1993.0,6.0,19.0,3975,0,0,0.42,0.54,0.04,0,0.5,24.4,21.7,0.847,0.655,0.753,0.23,5.6,1,0,1,0,0,0,0,0,0,0,1017.3,,30.6,25,16,104.1,12.8,9.3,1.5,5.7
1993.0,6.0,20.0,7500,0,0.04,0.33,0.58,0.04,0,0.5,24.4,21.7,0.822,0.675,0.735,0.11,2.6,0,0,0,0,0,0,0,0,0,0,1017.6,,30,25.6,16,116.7,13.8,10.3,3.6,5.9
1993.0,6.0,21.0,7500,0,0.21,0.17,0.54,0.08,0,0.5,23.3,21.7,0.766,0.592,0.694,0,0,0,0,0,0,0,0,0,0,0,0,1016.9,,30.6,27.2,16,117,,6.7,0,3.8
1993.0,6.0,22.0,7500,0,0.04,0.17,0.54,0.25,0,0.5,23.3,22.2,0.77,0.573,0.687,0,0,0,0,0,0,0,0,0,0,0,0,1015.3,,31.7,27.2,16,134.9,,4.6,0,2.7
1993.0,6.0,23.0,300,0,0.13,0.04,0.79,0,0.04,0.6,24.4,22.2,0.822,0.632,0.721,0,0,1,0,0,0,0,0,0,0,1,0,1015.7,,31.1,25.6,15.4,141.5,16.9,8.2,0,3.4
1993.0,6.0,24.0,6128.6,0,0.04,0.08,0.63,0.25,0,0.5,24.4,21.1,0.908,0.612,0.749,0.65,15.5,1,0,0,0,0,0,0,0,1,0,1017.9,,31.7,22.8,15.7,120.7,,7.2,2.1,4.1
1993.0,6.0,25.0,3952.5,0,0,0.33,0.54,0.13,0,0.6,25.6,21.1,0.848,0.611,0.775,0.15,3.6,3,0,2,1,0,0,0,0,0,0,1018.6,,30.6,26.7,12.5,127.7,16.4,10.3,3.6,5.8
1993.0,6.0,26.0,6480,0,0,0.25,0.58,0.17,0,0.5,25.6,21.1,0.872,0.676,0.756,0,0,0,0,0,0,0,0,0,0,0,0,1017.9,,31.1,25.6,15.8,133.5,,6.7,0,4.4
1993.0,6.0,27.0,6900,0,0,0.25,0.46,0.13,0.17,0.6,25.6,23.3,0.847,0.678,0.755,0,0,0,0,0,0,0,0,0,0,0,0,1017.3,,32.2,27.2,13.2,145.8,,5.2,3.1,4
1993.0,6.0,28.0,,0,0.21,0.54,0.25,0,0,0.25,25.6,24.4,0.854,0.654,0.757,0,0,0,0,0,0,0,0,0,0,0,0,1018.1,,32.2,27.8,11.2,140.8,,6.2,3.1,4.1
1993.0,6.0,29.0,,0,0.71,0.25,0.04,0,0,0.1,24.4,22.8,0.818,0.612,0.711,0,0,0,0,0,0,0,0,0,0,0,0,1018.8,,31.7,27.8,10.5,140.9,,4.1,2.6,3.5
1993.0,6.0,30.0,,0,0.63,0.38,0,0,0,0.1,24.4,22.8,0.822,0.594,0.719,0,0,0,0,0,0,0,0,0,0,0,0,1018.4,,32.2,26.7,11.3,145.2,,4.6,0,2.6
1993.0,7.0,1.0,,0,0.33,0.38,0.29,0,0,0.25,24.4,21.1,0.873,0.521,0.703,0,0,0,0,0,0,0,0,0,0,0,0,1017.5,,32.2,25.6,13.2,300.8,,5.7,0,2.8
1993.0,7.0,2.0,7500,0,0,0.25,0.58,0.08,0.08,0.5,23.3,20,0.846,0.556,0.68,0,0,0,0,0,0,0,0,0,0,0,0,1017.3,,31.7,25.6,14.8,204.9,,4.6,0,2.6
1993.0,7.0,3.0,,0,0.13,0.38,0.5,0,0,0.45,24.4,21.7,0.821,0.617,0.702,0,0,0,0,0,0,0,0,0,0,0,0,1017.1,,32.2,26.1,15.7,134.4,,6.7,2.1,3.8
1993.0,7.0,4.0,7500,0,0.13,0.17,0.67,0.04,0,0.5,24.4,23.3,0.771,0.617,0.698,0,0,0,0,0,0,0,0,0,0,0,0,1017.6,,32.2,28.3,16,130,8.7,7.7,3.6,5.2
1993.0,7.0,5.0,4740,0,0,0.17,0.67,0.17,0,0.5,24.4,23.3,0.794,0.576,0.702,0.02,0.5,0,0,0,0,0,0,0,0,0,0,1018.2,,32.8,27.8,16,131.3,,6.7,2.6,4.5
1993.0,7.0,6.0,4050,0,0.17,0.46,0.33,0.04,0,0.32,24.4,22.2,0.822,0.634,0.727,0.03,0.8,5,0,2,0,0,0,0,0,3,10,1018.5,,31.7,27.2,15.3,120.9,,4.6,0,2.8
1993.0,7.0,7.0,7500,0,0.04,0.33,0.58,0.04,0,0.5,23.9,22.2,0.822,0.558,0.712,0.05,1.3,4,0,1,0,0,0,0,0,3,0,1018.2,,32.8,27.2,15.6,115.8,,5.7,2.6,3.5
1993.0,7.0,8.0,7500,0,0,0.17,0.63,0.21,0,0.5,24.4,21.7,0.745,0.594,0.669,0,0,0,0,0,0,0,0,0,0,0,0,1017.6,,32.8,28.3,16,131.4,,5.7,2.6,4.3
1993.0,7.0,9.0,7500,0,0,0.33,0.58,0.08,0,0.5,23.9,22.2,0.745,0.615,0.678,0,0,0,0,0,0,0,0,0,0,0,0,1018.4,,31.7,28.9,16,119.2,,6.7,4.1,5.6
1993.0,7.0,10.0,5737.5,0,0.04,0.13,0.67,0.08,0.08,0.5,25,23.3,0.796,0.636,0.71,0,0,3,0,1,0,0,0,0,0,2,0,1019.7,,32.2,28.9,16,123.5,9.7,7.2,4.1,5.4
1993.0,7.0,11.0,2846.7,0,0,0.42,0.38,0.21,0,0.5,24.4,21.7,0.818,0.612,0.738,0.12,2.8,3,0,1,0,0,0,0,0,2,0,1018.5,,31.7,25.6,16,92.9,12.8,8.2,2.6,5
1993.0,7.0,12.0,7500,0,0,0.67,0.33,0,0,0.32,23.9,22.2,0.822,0.594,0.701,0,0,1,0,0,0,0,0,0,0,1,0,1016.2,,31.7,26.7,16,100.4,7.2,5.2,2.1,3.7
1993.0,7.0,13.0,6400,0,0,0.29,0.63,0,0.08,0.5,24.4,22.2,0.817,0.594,0.688,0,0,3,0,0,0,0,0,0,0,3,0,1017.5,,32.2,26.7,16,119.5,9.2,7.7,2.1,4.7
1993.0,7.0,14.0,3120,0,0,0.17,0.63,0.21,0,0.5,24.4,21.7,0.817,0.615,0.719,0,0,4,0,3,0,0,0,0,0,1,0,1019.6,,31.7,26.1,15.8,135.4,13.3,6.7,2.6,4.3
1993.0,7.0,15.0,7600,0,0.04,0.29,0.54,0.08,0.04,0.5,23.9,22.8,0.771,0.612,0.691,0,0,0,0,0,0,0,0,0,0,0,0,1019.1,,31.7,27.2,15.3,122.5,9.7,6.7,2.6,5
1993.0,7.0,16.0,600,0,0.08,0.29,0.63,0,0,0.5,26.1,21.7,0.77,0.612,0.676,0,0,1,0,0,0,0,0,0,0,1,0,1017.6,,32.2,28.3,14.7,123.8,,5.2,2.6,4
1993.0,7.0,17.0,,0,0.04,0.17,0.79,0,0,0.5,24.4,21.7,0.745,0.612,0.687,0.02,0.5,1,0,0,0,0,0,0,0,1,0,1017.7,,31.7,27.8,15.2,135.6,,4.6,2.6,3.6
1993.0,7.0,18.0,7500,0,0.13,0.38,0.29,0.21,0,0.45,25.6,20.6,0.793,0.553,0.677,0,0,0,0,0,0,0,0,0,0,0,0,1019.1,,32.8,27.2,16,140.8,,5.2,1.5,3.4
1993.0,7.0,19.0,7000,0,0.08,0.38,0.42,0.08,0.04,0.55,24.4,22.8,0.817,0.576,0.699,0,0,0,0,0,0,0,0,0,0,0,0,1019.2,,32.8,26.7,16,152.3,,4.1,1.5,2.6
1993.0,7.0,20.0,6075,0,0.04,0.38,0.38,0.21,0,0.5,25,22.8,0.965,0.654,0.786,0.18,4.3,8,0,1,0,0,0,0,0,7,10,1018,,31.7,25.6,15.5,131.1,,4.1,0,2.1
1993.0,7.0,21.0,,0,0.13,0.33,0.54,0,0,0.5,25,22.8,0.931,0.578,0.717,0,0,0,0,0,0,0,0,0,0,0,0,1017.3,,32.8,25.6,15.1,181.2,,3.6,1.5,2.6
1993.0,7.0,22.0,7500,0,0.46,0.08,0.38,0.08,0,0.25,24.4,22.8,0.771,0.597,0.687,0,0,0,0,0,0,0,0,0,0,0,0,1018.2,,32.8,28.3,16,177,,3.6,2.1,2.7
1993.0,7.0,23.0,7500,0,0,0.13,0.5,0.29,0.08,0.6,24.4,22.8,0.847,0.561,0.713,0,0,2,0,0,0,0,0,0,0,2,0,1017.8,,33.9,26.7,16,146.4,,6.2,0,2.7
